Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
14, 0.19999999, 20.534002, 35.300003, "[0.36, 0.3, 0.66, 0.58, 0.44, 0.46, 0.54, 0.24, 0.16, 0.44, 0.3, 0.04, 0.22, 0.36, 0.1, 0.6, 0.32, 0.38, 0.44, 0.12]", "[ACCU025, ACHA006, EES008, EMM029, EWW037, FSP003, LBB006, LBI046, LBU041, LMA021, LUN012, OMA023, OMW006, SBB012, SBB019, SOD016, SPI017, SSS016]"
15, 0.19999999, 22.061996, 49.199997, "[0.6, 0.56, 0.72, 0.64, 0.48, 0.62, 0.7, 0.34, 0.32, 0.62, 0.32, 0.1, 0.48, 0.42, 0.34, 0.64, 0.64, 0.62, 0.48, 0.2]", "[ACCU025, ACHA006, EES008, EMM029, FSP003, LBB006, LBI046, LBU041, LMA021, LPL018, LUN012, OMA023, OMW006, SBB012, SBB019, SOD016, SPI017, SSS016]"
16, 0.3, 25.625996, 51.600002, "[0.66, 0.62, 0.64, 0.56, 0.48, 0.42, 0.8, 0.44, 0.38, 0.74, 0.3, 0.26, 0.44, 0.52, 0.38, 0.7, 0.5, 0.5, 0.52, 0.46]", "[ACCU025, ACHA006, EES008, EMM029, FSP003, LBB006, LBI046, LBU008, LBU041, LMA021, LPL018, LUN012, OMA023, SBB012, SBB019, SOD016, SPI017, SSS016]"
17, 0.0, 30.107998, 57.199997, "[0.58, 0.66, 0.72, 0.64, 0.54, 0.68, 0.84, 0.44, 0.5, 0.6, 0.54, 0.22, 0.56, 0.48, 0.36, 0.6, 0.58, 0.66, 0.66, 0.58]", "[ACCU025, ACHA006, EES008, EMM029, FSP003, LAM020, LBB006, LBI046, LBU041, LMA021, LPL018, LUN012, OMA023, OMW006, SBB012, SBB019, SOD016, SSS016]"
18, 0.3, 34.218, 69.5, "[0.78, 0.8, 0.86, 0.78, 0.74, 0.7, 0.82, 0.6, 0.68, 0.84, 0.48, 0.34, 0.68, 0.6, 0.66, 0.7, 0.74, 0.78, 0.82, 0.5]", "[ACCU025, ACHA006, EES008, EMM029, FSP003, LBB006, LBI046, LBU041, LMA021, LPL018, LUN012, OMA023, SBB012, SBB019, SNV009, SOD016, SPI017, SSS016]"
19, 2.2000003, 37.162, 69.1, "[0.86, 0.7, 0.86, 0.74, 0.76, 0.74, 0.9, 0.54, 0.58, 0.86, 0.66, 0.3, 0.6, 0.5, 0.58, 0.88, 0.8, 0.78, 0.7, 0.48]", "[ACCU025, ACHA006, EES008, EMM029, FSP003, LBB006, LBI046, LBU041, LMA021, LPL018, LUN012, OMA023, SBB012, SBB019, SNV009, SOD016, SPI017, SSS016]"
20, 2.0, 43.364002, 68.0, "[0.76, 0.76, 0.8, 0.72, 0.68, 0.78, 0.82, 0.66, 0.66, 0.8, 0.52, 0.3, 0.56, 0.56, 0.6, 0.9, 0.74, 0.82, 0.74, 0.42]", "[ACCU025, ACHA006, EES008, EMM029, FSP003, LBB006, LBI046, LBU041, LMA021, LPL018, LUN012, OMA023, SBB012, SBB019, SNV009, SOD016, SPI017, SSS016]"
21, 2.2999997, 46.133995, 68.200005, "[0.74, 0.82, 0.84, 0.78, 0.8, 0.74, 0.92, 0.56, 0.6, 0.7, 0.52, 0.36, 0.64, 0.68, 0.54, 0.8, 0.64, 0.72, 0.74, 0.5]", "[ACCU025, ACHA006, EES008, EMM029, FSP003, LBB006, LBI046, LBU041, LMA021, LMA041, LPL018, LUN012, OMA023, SBB012, SBB019, SNV009, SOD016, SSS016]"
22, 5.4, 50.75999, 73.700005, "[0.9, 0.74, 0.86, 0.78, 0.82, 0.8, 0.96, 0.66, 0.6, 0.8, 0.64, 0.36, 0.68, 0.6, 0.76, 0.88, 0.86, 0.66, 0.76, 0.62]", "[ACCU025, ACHA006, EES008, EMM029, FSP003, LBB006, LBI046, LMA021, LPL018, LUN012, OMA023, SAA019, SBB012, SBB019, SNV009, SOD016, SPI017, SSS016]"
23, 4.9, 53.617985, 72.700005, "[0.78, 0.64, 0.82, 0.74, 0.68, 0.72, 0.9, 0.68, 0.7, 0.86, 0.78, 0.42, 0.6, 0.66, 0.54, 0.88, 0.84, 0.76, 0.84, 0.7]", "[ACHA006, EES008, EMM029, FSP003, FSP006, LBB006, LBI046, LBU041, LMA021, LPL005, LPL018, LUN012, OMA023, SBB012, SNV009, SNV017, SOD016, SPI017]"
24, 8.8, 57.748, 97.49999, "[1.0, 0.96, 1.0, 0.98, 1.0, 1.0, 0.98, 0.96, 0.96, 0.98, 0.96, 0.78, 0.98, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACAL013, ACCU025, ACHA006, EES008, EMM029, FSP003, LAL003, LBB006, LBI046, LMA021, LPL018, OMA023, SBB012, SBB019, SMA025, SNV009, SOD016, SSS016]"
25, 6.3999996, 58.56, 97.69999, "[0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.92, 1.0, 1.0, 0.78, 1.0, 1.0, 0.98, 0.98, 0.98, 1.0, 0.98, 0.96]", "[ACAL013, ACCU025, ACHA006, EES008, EMM029, FSP003, LAL003, LBB006, LBI046, LMA021, LPL018, SAS024, SBB012, SBB019, SMA025, SNV009, SOD016, SSS016]"
26, 35.600002, 73.62001, 98.299995, "[0.96, 1.0, 1.0, 1.0, 1.0, 0.96, 1.0, 1.0, 0.98, 0.98, 0.98, 0.94, 0.98, 1.0, 0.96, 1.0, 0.96, 1.0, 1.0, 0.96]", "[ACAL013, ACCU025, ACHA006, EES008, EMM029, FSP003, LAL003, LBB006, LBI046, LMA021, LPL018, SBB012, SBB019, SMA025, SNV009, SOD016, SPL003, SSS016]"
27, 16.300001, 86.54599, 98.5, "[0.96, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.96, 0.98, 1.0, 1.0, 0.88, 1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACAL013, ACHA006, EES008, EMM029, FSP003, LAL003, LBB006, LBI046, LMA021, LPL018, SAS024, SBB012, SBB019, SMA025, SNV009, SOD016, SSS016, STR017]"
28, 48.699997, 91.404, 98.499985, "[1.0, 1.0, 1.0, 1.0, 0.98, 0.96, 1.0, 1.0, 0.98, 1.0, 0.98, 0.92, 1.0, 0.98, 0.96, 1.0, 1.0, 1.0, 0.96, 0.98]", "[ACAL013, ACHA006, EES008, EMM029, FSP003, LAL003, LBB006, LBI039, LBI046, LPL018, OCP014, SBB012, SBB019, SMA025, SNV009, SOD016, SPL003, SSS016]"
29, 50.800003, 94.07999, 98.59999, "[1.0, 0.98, 0.98, 1.0, 1.0, 0.98, 1.0, 0.98, 0.96, 1.0, 0.98, 0.92, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96]", "[ACHA006, EES008, EMM029, FSP003, LAL003, LBB006, LBI046, LPL015, LPL018, SAS024, SBB012, SBB019, SIW019, SMA025, SNV009, SOD016, SSS016, STR017]"
30, 51.4, 91.25798, 98.69999, "[1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 0.88, 0.98, 0.98, 1.0, 1.0, 1.0, 0.98, 0.96, 0.98]", "[ACAL013, ACHA006, ACNO013, EES008, EMM029, FSP003, LBB006, LBI039, LBI046, OCP014, SBB012, SBB019, SMA025, SNV009, SOD016, SPL003, SPP001, SSS016]"
31, 57.69999, 92.12399, 99.1, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 0.96, 0.92, 1.0, 0.98, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGM033, ACHA006, EES008, FSP003, LBB006, LBI046, LMA021, LMC018, LPL018, SBB012, SBB013, SBB019, SMA025, SNV009, SNV017, SOD016, SPL003, SSS016]"
32, 65.0, 92.983986, 98.79999, "[1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 0.94, 0.96, 1.0, 1.0, 1.0, 0.98, 0.96, 1.0, 0.98]", "[ACHA006, ECF012, EES008, EMM029, EWO003, LAL003, LBB006, LBI046, LMA021, LPL018, SBB012, SEL016, SMA025, SNV009, SOD016, SPL003, SSS016, SWA008]"
