Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
16, 21.866665, 51.472874, 68.13334, "[0.28, 0.94, 0.92, 0.34, 0.52, 0.48, 0.28, 0.68, 0.5, 0.3, 0.98, 1.0, 1.0, 1.0, 1.0]", "[ACPH004, EJP027, LAL024, LAM015, LBU027, LRE013, OCE009, OCP013, ODE015, OFI039, OMA029, OWA008, SAA013, SMA025, SNV021, SOD016, SRR017, STE019]"
17, 22.266668, 55.003582, 76.53333, "[0.26, 0.98, 0.8, 0.56, 0.72, 0.58, 0.48, 0.88, 0.56, 0.68, 0.98, 1.0, 1.0, 1.0, 1.0]", "[ACGM045, EJP027, EMM022, LAL003, LAL024, LAM015, OCP013, ODE015, OFI039, ORE015, OWA008, SAA009, SMA025, SMO018, SNV021, SOD016, SRR017, STE019]"
18, 24.933334, 57.292484, 77.066666, "[0.36, 0.96, 0.9, 0.52, 0.78, 0.56, 0.48, 0.78, 0.58, 0.64, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGM045, ACWS008, EJP027, EMM022, LAL003, LAL024, LAM015, OCP013, ODE015, OFI039, ORE015, SAA009, SMA025, SMO018, SNV021, SOD016, SRR017, STE019]"
19, 25.46667, 59.424473, 80.399994, "[0.42, 0.98, 0.94, 0.62, 0.76, 0.76, 0.64, 0.72, 0.62, 0.62, 0.98, 1.0, 1.0, 1.0, 1.0]", "[ACGM045, EJP027, EMM022, EWW036, LAL003, LAL024, LAM015, OCP013, ORE015, OWA008, SAA009, SMA025, SMO018, SNV021, SOD016, SRR017, STE019, STR001]"
20, 22.533335, 62.556873, 85.73334, "[0.52, 1.0, 0.98, 0.66, 0.76, 0.84, 0.7, 0.94, 0.7, 0.78, 0.98, 1.0, 1.0, 1.0, 1.0]", "[ACPP027, EDO004, EJP021, EJP027, EMM022, LAM015, LBB001, OCP002, OCP013, ODE015, OFI039, OMA009, OSH012, OWA008, SMA025, SOD016, SRR017, STE019]"
21, 28.53333, 65.26223, 88.13333, "[0.62, 1.0, 0.98, 0.8, 0.86, 0.82, 0.76, 0.92, 0.72, 0.74, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EHH002, EJP027, EMM022, LAL003, LAL024, LAM015, LBU027, LMA038, LPR012, OCP013, ODE015, ORE015, OWA008, SMA025, SMA033, SOD016, SST009, STE019]"
22, 30.133333, 69.12042, 93.73333, "[0.64, 1.0, 0.98, 0.92, 0.92, 0.98, 0.82, 0.96, 0.94, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EHH002, EJP027, EMM022, LAL003, LAL024, LAM015, LMA038, LPR012, LVE032, OCP013, ODE015, ORE015, OWA008, SMA025, SMA033, SOD016, SST009, STE019]"
23, 32.533333, 72.60891, 94.13334, "[0.66, 1.0, 1.0, 0.9, 0.94, 0.98, 0.9, 0.94, 0.9, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EHH002, EJP027, EMM022, LAL003, LAL024, LAM015, LMA038, LPR012, LVE032, OCP013, ODE015, ORE015, OWA008, SMA025, SMA033, SOD016, SST009, STE019]"
24, 32.000004, 75.962654, 96.0, "[0.88, 1.0, 0.98, 0.86, 0.86, 0.96, 0.92, 1.0, 0.98, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACWS018, EHH002, EJP027, EMM022, LAL003, LAL024, LAM015, LDG008, LMA038, LPR012, LVE032, OCP013, ORE015, OWA008, SMA025, SMA033, SOD016, STE019]"
25, 36.533337, 78.62046, 96.4, "[0.86, 1.0, 1.0, 0.9, 1.0, 0.96, 0.94, 0.98, 0.9, 0.92, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EAG032, EHH002, EJP027, EMM022, LAL003, LAM015, LMA038, LPR012, LVE032, OCP013, ORE015, PAN022, SMA025, SMA033, SNB019, SOD016, SST009, STE019]"
26, 37.2, 81.57911, 97.6, "[0.84, 1.0, 1.0, 0.94, 0.98, 0.98, 0.94, 1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACWS018, EHH002, EJP012, EJP027, EMM022, LAL003, LAL024, LAM015, LDG008, LMA038, LPR012, LVE032, OCP013, ORE015, SMA025, SMA033, SOD016, STE019]"
27, 42.933334, 84.04091, 98.399994, "[0.88, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.98, 0.98, 0.94, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACWS018, EHH002, EJP012, EJP027, EMM022, LAL024, LAM015, LDG008, LMA038, LMA044, LPR012, LVE032, OCP013, ORE015, SMA025, SMA033, SOD016, STE019]"
28, 38.8, 85.31379, 98.66667, "[0.96, 1.0, 1.0, 1.0, 1.0, 0.98, 0.94, 1.0, 0.96, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACWS018, EHH002, EJP027, EMM022, ESS007, LAL003, LAL024, LAM015, LDG008, LMA038, LPR012, LVE032, OCP013, ORE015, SMA025, SMA033, SOD016, STE019]"
29, 48.4, 87.75065, 99.46667, "[0.96, 1.0, 1.0, 0.98, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACGM045, EES008, EJP004, EJP027, EMM022, ERO036, ESS007, EWW036, FHI004, HEV004, LAM015, OCP013, ORE015, SBB011, SMA025, SOD016, STE019]"
30, 51.199997, 89.20134, 99.066666, "[0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.98, 0.96, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGD014, ACWS018, EHH002, EJP012, EJP027, EMM022, EWW036, LAM015, LDG008, LMA038, LMA044, LPR012, LVE032, MYSE001, OCP013, SMA025, SOD016, STE019]"
31, 50.0, 90.55556, 98.933334, "[0.94, 1.0, 1.0, 1.0, 1.0, 0.98, 0.96, 0.98, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACGM045, EBT004, EES008, EJP004, EJP027, EMM022, ERO036, ESS007, EWW036, FHI004, HEV004, OCP013, ORE015, SBB011, SMA025, SOD016, STE019]"
32, 49.466667, 91.58893, 99.33333, "[0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.94, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGD007, ACOO017, ACSP017, EJP021, EJP027, EMM022, LPR012, LVE032, OCP002, OCP013, OSH006, OWA007, SAA009, SGD008, SMA025, SOD016, STE019, SWA022]"
33, 53.866665, 92.73021, 99.600006, "[0.98, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGD007, ACSP017, EJP021, EJP027, EMM022, LPR012, LVE032, OBI006, OCP002, OCP013, OSH006, OWA007, SAA009, SGD008, SMA025, SOD016, STE019, SWA022]"
34, 50.800003, 92.6351, 99.600006, "[0.94, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL034, ACNO032, EES008, EJP012, EJP027, EMM022, LDG008, LMA044, LPR012, LVE032, OCP013, ORE015, SBB021, SMA025, SMA033, SMW010, SOD016, STE019]"
35, 58.933334, 92.88622, 99.73334, "[0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL034, EES008, EJP027, EMM022, FSP006, LAM015, LBI003, LDG003, LDG008, LMA038, LPR012, LVE032, OCP013, SMA025, SMA033, SNV007, SOD016, STE019]"
36, 53.2, 94.47113, 99.86666, "[0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL034, EES008, EJP027, EMM022, FSP006, LAM015, LBI003, LDG003, LDG008, LMA038, LPR012, LVE032, OCP013, SMA025, SMA033, SNV007, SOD016, STE019]"
37, 54.933334, 94.12756, 99.73334, "[0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL034, EJP027, EMM022, LAM015, LDG008, LMA044, LPR012, LVE032, OCP013, OWA017, PFF002, PFF012, SMA025, SMA033, SNV018, SOD016, STE019, SWA006]"
38, 54.266666, 95.24486, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL034, ACCU028, EES008, EJP012, EJP027, EMM022, LBI011, LDG008, LMA044, LPR012, LVE032, OCP013, SBB021, SMA025, SMA033, SMW010, SOD016, STE019]"
39, 62.533337, 95.815956, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL034, EES008, EJP027, EMM022, LAM015, LBU008, LDG008, LMA044, LPR012, LVE032, OCP013, PFF002, PFF012, SFO026, SMA025, SOD016, STE019, SWA006]"
40, 50.800003, 95.72669, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACGM039, ACWS018, EJP027, EMM022, LAM015, LDG008, LMA026, LMA044, LPR012, LVE032, OCP013, PFF012, SMA025, SMA033, SOD012, SOD016, STE019, SWA006]"
41, 61.06666, 96.3631, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL034, EES008, EJP027, EMM022, LAM015, LDG008, LMA044, LPR012, LVE032, OCP013, PFF002, PFF012, SFO026, SMA025, SOD016, SPI028, STE019, SWA006]"
42, 58.666664, 96.413765, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EES008, EJP027, EMM022, LAM015, LDG008, LMA044, LPR012, LVE032, OCP013, PFF002, PFF012, SFO026, SMA025, SOD016, SPI028, SST012, STE019, SWA006]"
43, 59.333332, 96.74847, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EES008, EJP027, EMM022, LAL032, LDG008, LMA032, LMA044, LPR012, LVE032, OCP013, SBB018, SMA025, SMA033, SME008, SMO018, SOD016, SPL003, STE019]"
44, 64.8, 96.33288, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EES008, EJP027, EMM022, EWO001, LAM015, LDG008, LMA044, LPR012, LVE032, OCP013, PFF012, SEN013, SFO026, SMA025, SOD016, SPI028, STE019, SWA006]"
45, 60.800003, 96.36268, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL034, EES008, EJP027, EMM034, LAM026, LMA044, LPR012, LVE032, OCP013, OSH021, PFF002, PFF012, PHE009, SMA025, SMW013, SOD016, SPP003, STE019]"
46, 66.0, 95.91288, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACGD014, ACNO032, EAM002, EES008, EJP027, EMM022, LDG008, LPR012, LVE032, OCP013, SBB013, SBB018, SHN002, SMA025, SMA036, SOD016, STE019]"
47, 65.46667, 96.41466, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAM003, ACCU009, ACGD014, ACNO032, EAM002, EES008, EJP027, EMM022, LDG008, LPR012, LVE032, OCP013, SBB018, SHN002, SMA025, SMA036, SOD016, STE019]"
48, 69.600006, 96.835144, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACCU028, ACGD014, ACRR006, EAM002, EES008, EJP027, EMM022, LDG008, LPR012, LVE032, OCP013, SBB013, SBB018, SMA025, SMA036, SOD016, STE019]"
49, 67.59999, 97.11508, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[CEV001, EES008, EES011, EMM022, LAM015, LDG008, LMA044, LPR012, LUN013, LVE032, OCP002, OCP013, SBB017, SFO026, SMA025, SOD016, STE019, SWA006]"
