Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
18, 94.6, 98.516, 99.799995, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0]", "[ACEM029, ACFE014, ACFU001, ACHA010, ACMU003, ACMY001, ACRR004, ACWS020, EES019, EJF009, EWO010, HEV004, LAL022, LTT015, PMO022, POM001, SFN025, SWA024]"
19, 93.99999, 98.689995, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACHA010, ACPH011, ACPH015, ACPP013, ACWS010, EES019, LAL022, LBB001, LBI013, LBU011, LRE005, LVE023, ORE004, PMO022, POM001, SFN025, SPL003]"
20, 93.99999, 98.73802, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACHA010, ACPH015, ACPP013, ACRR004, ACWS010, EEE020, EES019, LAL022, LBB001, LBI013, LBU011, LRE005, LVE023, ORE004, PMO022, SFN025, SPL003]"
21, 95.4, 98.911995, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACEV004, ACFU001, ACGM031, ACMU003, ACMY001, ACRR004, EJP012, EWO010, LBI013, LEV003, OMA009, PMO022, SCO019, SFN025, SNB020, SNV041, SOD007, SWA024]"
22, 93.4, 98.78601, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACHA010, ACPH011, ACWS010, LAL022, LBB001, LBI013, LBU011, LRE005, LRE021, LVE023, OMA034, ORE004, PMO022, POM001, SFN025, SNV010, SPL003]"
23, 93.0, 99.02401, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACHA010, ACOO002, ACPH015, ACPP013, ACRR004, ACTA015, ACWS010, EES019, LAL022, LBB001, LBI013, LBU011, ORE004, PMO022, SBB008, SFN025, SPL003]"
24, 97.399994, 99.114006, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACGM028, ACPP003, ACPP026, ACRR004, EEE009, FSE002, LBB001, LBI013, LBU011, LBU037, LVE023, OCE018, ORE004, POM001, SEL006, SFN025, SPL003]"
25, 93.8, 98.976, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACEM004, ACFU001, ACGM028, ACPP003, ACPP026, ACRR004, EEE009, LBB001, LBI013, LBU011, LBU037, LVE023, OCE018, ORE004, POM001, SEL006, SFN025, SPL003]"
26, 94.200005, 99.138016, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL015, ACFE014, ACFU001, ACGM031, ACMU003, ACRR002, ACRR004, EJP012, EJP014, EWO010, LBI013, OBI019, OCP006, PMO003, PMO022, SFN025, SMO024, SST032]"
27, 95.8, 99.024025, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACEV004, ACFU001, ACGM033, ACMU006, ACMY001, ACNO001, ACPP012, ECF022, EWO018, LBI006, LBI013, OBI019, OMA009, PMO022, SFN025, SNB020, SOD007, SWA024]"
