Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
14, 68.39999, 85.66402, 95.09999, "[0.82, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 0.7, 0.9, 1.0, 1.0, 1.0, 0.82, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACEM025, ACRR002, FSE003, FSP006, LCA031, LMC023, LPR004, OCE009, OCP002, ODE018, OFF002, ORF002, ORR019, OWA014, PAN021, SOD016, SOD031, SST038]"
15, 72.899994, 87.13799, 96.6, "[0.92, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.74, 0.9, 0.84, 1.0, 1.0, 1.0, 0.92, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, FSE003, FSP006, LAM010, LCA031, LMC023, OBI013, OCE009, OCP002, ODE018, OFF002, OWA014, PAN021, SEL020, SOD016, SOD031, SST033, SST038]"
16, 74.8, 89.037994, 97.3, "[0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 0.86, 0.92, 1.0, 1.0, 1.0, 0.92, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, FSE003, FSP006, LAM010, LCA031, LMC023, OBI013, OCE009, OCP002, ODE018, OFF002, OWA014, PAN021, SEL020, SOD016, SOD031, SST033, SST038]"
17, 75.3, 90.31801, 97.99999, "[0.82, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.86, 0.98, 0.94, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, FSE003, FSP006, LAM010, LCA031, LMC023, OBI013, OCE009, OCP002, OCP013, ODE018, OFF002, PAN021, SEL020, SOD016, SOD031, SST033, SST038]"
18, 78.299995, 91.311966, 97.7, "[0.92, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.84, 0.9, 0.9, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, FSE003, FSP006, LAM010, LAM018, LCA031, LMC023, OCE009, OCP002, OCP013, ODE018, OFF002, PAN021, SEL020, SOD016, SOD031, SST033, SST038]"
19, 73.2, 92.208, 98.5, "[0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.88, 0.94, 0.96, 1.0, 1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, FSE003, FSP006, LAM010, LCA031, LMC023, OBI013, OCE008, OCE009, OCP002, OCP013, ODE018, OFF002, PAN021, SEL020, SOD016, SOD031, SST038]"
20, 81.2, 93.48399, 98.2, "[0.94, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.92, 0.88, 0.98, 1.0, 1.0, 1.0, 0.92, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACEV003, ACNO029, FSE003, FSP006, LCA031, LMC023, LRE021, OBI013, OCE009, OCP002, ODE018, OFF002, PAN021, SDD028, SEL020, SOD016, SST038]"
21, 82.600006, 94.108, 98.7, "[0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.92, 0.96, 0.98, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACEV003, ACNO029, FSE003, FSP006, LCA031, LMC023, LRE021, OBI013, OCE009, OCP002, ODE018, OFF002, PAN021, SDD028, SEL020, SOD016, SST038]"
22, 87.299995, 95.69, 98.9, "[0.94, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.94, 0.92, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACEV003, ACNO029, EEG024, FSE003, FSP006, LCA031, LMC023, LRE021, OCE009, OCP002, ODE018, OFF002, PAN021, SDD028, SEL020, SOD016, SST038]"
23, 82.0, 95.526, 98.9, "[0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.94, 0.98, 0.92, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACEV003, ESY005, FSP006, HEV004, LCA031, LMC023, LRE021, OBI013, OCE009, OCP002, OFF002, PAN021, SDD028, SEL020, SOD016, SST038, SWA022]"
24, 90.7, 96.18601, 99.3, "[0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96, 1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACEV003, ACFE017, EEE021, FSE003, FSP006, LDG015, LMC023, OBI013, OCE009, OCP002, ODE018, OFF002, PAN021, SDD028, SEL020, SOD016, SST038]"
25, 91.1, 96.99, 99.899994, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACEV003, ACPP005, ESY005, FSP006, HEV004, LMC023, LRE021, OBI013, OCE009, OCP002, OFF002, PAN021, SDD028, SEL020, SOD016, SST038, SWA022]"
26, 91.2, 97.26201, 99.700005, "[0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACEV003, ACPP005, ESY005, FSP006, HEV004, LMC023, LRE021, OBI013, OCE009, OCP002, OFF002, PAN021, SDD028, SEL020, SOD016, SST038, SWA022]"
27, 89.799995, 97.231995, 99.700005, "[0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACEV003, ACFE017, EEE021, FSC003, FSE003, FSP006, LMC023, LPR028, OCE009, OCP002, ODE018, OFF002, OFI035, SDD028, SEL020, SOD016, SST038]"
28, 90.0, 97.526, 99.69999, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU009, ACEV003, ACFE017, EEE021, FSC003, FSE003, FSP006, LMC023, LPR028, OCE009, OCP002, ODE018, OFF002, OFI035, SDD028, SEL020, SOD016, SST038]"
