Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
29, 29.6, 71.688, 90.4, "[0.98, 0.86, 0.7, 0.98, 1.0, 0.8, 1.0, 1.0, 1.0, 0.72]", "[ACFU001, EES008, EPP016, ERO021, SBB012, SFO020, SMA025, SMA034, SNV037, SOD016, SPI003, SPL009, SRR006, SRR007, SRR018, SSS025, STR019, SZO002]"
30, 33.6, 73.37998, 91.4, "[0.98, 0.9, 0.6, 0.98, 1.0, 0.92, 1.0, 1.0, 1.0, 0.76]", "[ACFU001, EES008, EPP016, ERO021, SBB012, SFO020, SMA025, SMA034, SNV037, SOD016, SPI003, SPL009, SRR006, SRR007, SRR018, SSS025, STR019, SZO002]"
31, 40.8, 74.113, 90.80001, "[1.0, 0.9, 0.6, 0.98, 1.0, 0.8, 1.0, 1.0, 1.0, 0.8]", "[ACFU001, EES008, EPP016, ERO021, OFI032, SBB012, SFO020, SFO026, SMA025, SMA034, SNV037, SOD016, SPL009, SRR006, SRR007, SSS025, STR019, SZO002]"
32, 36.999996, 76.58903, 91.0, "[0.98, 0.94, 0.7, 0.98, 1.0, 0.76, 1.0, 1.0, 1.0, 0.74]", "[ACFU001, EES008, EPP016, ERO021, OFI032, SBB012, SFO020, SFO026, SMA025, SMA034, SNV037, SOD016, SPL009, SRR006, SRR007, SSS025, STR019, SZO002]"
33, 47.800003, 77.52, 92.200005, "[1.0, 0.86, 0.66, 1.0, 1.0, 0.94, 1.0, 1.0, 1.0, 0.76]", "[ACFU001, EES008, EPP016, ERO021, LRE022, SBB012, SFO026, SMA025, SMA034, SNV037, SOD016, SPL009, SRR006, SRR007, SSS025, STR019, STR029, SZO002]"
34, 50.000008, 79.42197, 93.2, "[1.0, 0.92, 0.64, 0.98, 1.0, 0.98, 1.0, 0.98, 1.0, 0.82]", "[ACFU001, EES008, EPP016, ERO021, SBB012, SDD011, SEL009, SFO026, SMA025, SMA034, SNV037, SOD016, SPL009, SRR006, SRR007, SRR008, SSS025, SZO002]"
35, 51.0, 80.29099, 95.2, "[1.0, 0.98, 0.72, 1.0, 1.0, 0.96, 1.0, 1.0, 0.98, 0.88]", "[ACFU001, EES008, EPP016, ERO021, SBB012, SDD011, SEL009, SFO026, SMA025, SMA034, SNV037, SOD016, SPL009, SRR007, SRR008, SSS025, SST038, SZO002]"
36, 31.599998, 80.34104, 96.4, "[1.0, 1.0, 0.8, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.86]", "[ACFU001, EES008, EMM022, EPP016, ERO021, LAL015, SBB012, SCO010, SGM002, SMA025, SMA034, SNV009, SOD016, SPL009, SRR007, SSS025, STR019, SZO002]"
37, 41.399998, 81.270996, 95.2, "[1.0, 0.9, 0.76, 1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 0.9]", "[ACFU001, EES008, EMM022, EPP016, ERO012, ERO021, SBB012, SGM002, SMA025, SMA034, SNV009, SOD016, SPI003, SPL009, SRR007, SSS004, SSS025, STR019]"
38, 44.4, 84.318016, 96.6, "[1.0, 0.98, 0.86, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.82]", "[ACFU001, EES008, EMM022, EPP016, ERO021, ESS015, SBB012, SCO010, SGM002, SMA025, SMA034, SNV009, SOD016, SPL009, SRR007, SSS025, STR019, SZO002]"
39, 55.600006, 86.229996, 95.4, "[1.0, 0.9, 0.86, 0.96, 1.0, 0.96, 1.0, 1.0, 1.0, 0.86]", "[ACAL004, ACFU001, EES008, EMM022, EPP016, ERO021, PCA003, SBB012, SGM002, SIW003, SMA025, SMA034, SNV009, SOD016, SPL009, SRR007, SSS025, SZO002]"
40, 56.800003, 85.188995, 95.40001, "[1.0, 0.86, 0.82, 1.0, 1.0, 0.94, 1.0, 1.0, 1.0, 0.92]", "[ACFU001, EES008, EMM022, EPP016, ERO021, SBB012, SGM002, SMA025, SMA034, SNV009, SOD016, SPI003, SPL009, SRR007, SSS001, SSS004, STR019, SWA002]"
41, 56.000008, 85.891, 95.79999, "[1.0, 0.96, 0.84, 1.0, 0.98, 0.94, 1.0, 1.0, 1.0, 0.86]", "[ACFU001, EES008, EMM022, EPP016, ERO021, SBB012, SGM002, SMA025, SMA034, SNV009, SOD016, SPI003, SPL009, SRR007, SSS001, SSS004, STR019, SWA027]"
42, 59.599995, 86.50706, 95.600006, "[1.0, 0.98, 0.82, 0.98, 0.98, 0.96, 1.0, 0.96, 1.0, 0.88]", "[ACFU001, EES008, EMM022, EPP016, ERO021, SBB012, SGM002, SMA025, SMA033, SMA034, SNV009, SOD016, SPL009, SRR007, SSS001, SSS004, SST004, STR019]"
43, 56.6, 86.932976, 97.2, "[1.0, 1.0, 0.86, 1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 0.9]", "[ACFU001, EES008, EMM022, EPP016, ERO021, LAL015, SBB012, SGM018, SIW016, SMA025, SMA034, SOD002, SOD016, SPL009, SRR007, SSS025, STE019, STR012]"
44, 61.999996, 86.987976, 97.399994, "[1.0, 0.98, 0.82, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.94]", "[ACFU001, ECF011, EES008, EMM022, EPP016, ERO021, LAL015, SBB012, SGM018, SMA025, SMA034, SOD002, SOD016, SPL009, SRR007, SSS025, STE019, STR012]"
45, 54.4, 87.52397, 97.399994, "[1.0, 0.98, 0.78, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ECF011, EES008, EMM022, EPP016, ERO021, LAL015, SBB012, SGM018, SMA025, SMA034, SME021, SOD002, SOD016, SPL009, SRR007, SSS025, STE019]"
46, 56.199997, 87.025024, 97.6, "[1.0, 1.0, 0.82, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.94]", "[ACFU001, ECF011, EES008, EMM022, EPP016, ERO021, LAL015, SBB012, SMA025, SMA034, SOD002, SOD016, SPL009, SRR007, SSS014, SSS025, STE019, STR012]"
47, 66.4, 88.697, 98.0, "[1.0, 1.0, 0.88, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.94]", "[ACFU001, ECF011, EES008, EMM022, EPP016, ERO021, LAL015, SBB012, SMA025, SMA034, SOD002, SOD016, SPL009, SRR007, SSS014, SSS025, STE019, STR012]"
48, 57.799995, 89.47202, 98.200005, "[1.0, 0.98, 0.9, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.96]", "[ACFU001, ECF011, EES008, EMM022, EOW018, EPP016, ERO021, SBB012, SGM018, SMA025, SMA034, SME021, SNB026, SOD002, SOD016, SPL009, SRR007, STE019]"
49, 61.799995, 90.52202, 98.79999, "[1.0, 1.0, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, ECF011, EES008, EMM022, EOW018, EPP016, SBB012, SGM018, SMA025, SMA034, SME021, SNB026, SOD002, SOD016, SPL009, SRR007, STE019, SWA026]"
