Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
33, 27.4, 77.11266, 94.799995, "[0.98, 0.98, 0.9, 0.96, 1.0, 0.84, 1.0, 1.0, 1.0, 0.82]", "[ACMY003, EBT004, ESS005, EWW028, LDG025, LMC025, LUN025, OMW019, OSH001, PIC014, SBB011, SBB012, SDD005, SDD026, SGM026, SMA025, SMA035, SPL003]"
34, 31.599998, 78.19403, 93.0, "[0.94, 0.96, 0.76, 1.0, 1.0, 0.92, 1.0, 1.0, 1.0, 0.72]", "[ACMY003, ACSP009, EBT004, EES008, EOW026, EWW028, LUN012, ODE025, OSH001, PHU002, PLB004, SBB011, SBB012, SDD005, SDD026, SFN006, SMA025, SMA035]"
35, 40.2, 79.41265, 94.6, "[0.96, 1.0, 0.8, 0.98, 1.0, 0.96, 1.0, 1.0, 1.0, 0.76]", "[ACMY003, ACSP009, EBT004, EES008, EOW026, EWW028, LUN012, OSH001, PHU002, PLB004, SBB011, SBB012, SDD005, SDD026, SDD028, SFN006, SMA025, SMA035]"
36, 30.199999, 81.37265, 95.99999, "[1.0, 0.98, 0.8, 0.98, 0.98, 0.98, 1.0, 1.0, 1.0, 0.88]", "[ACAL004, ACMY003, ACRR002, EBT004, EJP014, ESS005, EWW028, LMA042, LVE022, OSH001, PFF012, SBB011, SBB012, SDD005, SDD026, SMA025, SMA035, SPL003]"
37, 39.0, 81.3, 96.4, "[1.0, 1.0, 0.84, 1.0, 1.0, 0.94, 1.0, 1.0, 1.0, 0.86]", "[ACMY003, ACSP009, EBT004, EES008, EOW026, EWW028, LUN012, OSH001, PHU002, SBB011, SBB012, SDD005, SDD026, SDD028, SFN006, SMA025, SMA035, SNV044]"
38, 42.6, 84.12602, 96.200005, "[0.98, 1.0, 0.74, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.92]", "[ACGD008, ACMY003, ACNO022, ACSP009, EBT004, EES008, EWW028, EWW030, LUN012, OSH001, PHU002, SBB012, SDD005, SDD026, SDD028, SFN006, SMA025, SMA035]"
39, 43.800003, 84.29068, 98.200005, "[1.0, 1.0, 0.94, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.88]", "[ACMY003, EBT004, ESS005, EWW028, LMC025, LPR012, LUN025, OSH001, PIC014, SBB012, SDD005, SDD026, SEL016, SMA025, SMA035, SME013, SNB019, SPL003]"
40, 46.8, 85.66002, 97.6, "[0.96, 1.0, 0.88, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 0.94]", "[EBT004, EJP014, EMM034, EWW028, LAL022, LDG022, OSH001, PIC012, PIC014, SBB011, SBB012, SDD005, SDD026, SMA025, SMA035, SMO018, SPL003, STR027]"
41, 47.399998, 86.86929, 98.2, "[1.0, 1.0, 0.94, 1.0, 1.0, 0.94, 1.0, 1.0, 1.0, 0.94]", "[EBT004, EWW028, LMC025, LPR012, LUN025, OSH001, PHE004, PIC014, SBB012, SDD005, SDD026, SEL016, SMA025, SMA035, SME013, SMW018, SNB019, SPL003]"
42, 51.6, 87.852005, 97.799995, "[1.0, 1.0, 0.9, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.9]", "[ACMY003, EBT004, EES008, EWW028, LAM028, LBI038, LCC015, LMA031, OSH001, PHU002, SBB011, SBB012, SDD005, SDD026, SDD028, SMA025, SNV014, SOD016]"
43, 39.0, 88.416, 97.799995, "[1.0, 0.98, 0.9, 0.98, 1.0, 0.98, 1.0, 1.0, 1.0, 0.94]", "[EBT004, EWW028, LBI022, LMC025, LPR012, LUN025, OSH001, PIC014, SBB012, SDD005, SDD026, SEL016, SMA025, SMA035, SME013, SMW018, SNB019, SPL003]"
44, 53.000004, 89.95403, 98.99999, "[0.98, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.94]", "[ACMY003, EBT004, EES008, EOW005, EOW026, EWW028, LUN012, OMA009, OSH001, PHU002, SBB011, SBB012, SDD026, SDD028, SFN006, SMA025, SMA035, STE019]"
45, 44.2, 89.90532, 98.600006, "[1.0, 1.0, 0.9, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACMY003, EWW028, LAL020, LMC025, LPR012, LUN025, OSH001, PHE004, SBB012, SDD005, SDD026, SDD028, SFN015, SIB006, SMA025, SMA035, SME013, SNB019]"
46, 53.2, 91.33528, 98.59999, "[1.0, 1.0, 0.92, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.94]", "[ACFE002, ACFU001, ESS005, EWW028, LMC025, LPR012, OSH001, SBB012, SBB021, SCO017, SDD026, SEL016, SGM018, SMA025, SMA035, SME013, SNB019, SPL003]"
47, 59.600002, 92.015305, 99.2, "[1.0, 1.0, 0.96, 0.98, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0]", "[EBT004, EHH012, EWW028, LBB013, LMC025, LPR012, OCE009, OSH001, SBB012, SBB021, SCO017, SDD026, SMA025, SMA035, SME013, SMO012, SNB019, SPL003]"
