Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
16, 29.599997, 74.52398, 89.86666, "[1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 0.94, 1.0, 0.96, 0.98, 0.34, 0.7, 0.86, 0.9, 0.82]", "[EEG011, EJF008, EMM022, EMM034, FPA001, LDG008, LVE032, OCE009, ORF003, OSH001, PFF012, PHE011, PHE031, SGM007, SMA025, SNV009, SOD016, STE019]"
17, 38.399998, 76.03733, 88.53333, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 0.98, 0.96, 0.46, 0.4, 0.88, 0.8, 0.82]", "[EEG011, EJF008, EMM022, EMM034, FPA001, LDG008, LVE032, OCE009, ORF003, OSH001, PFF012, PHE011, PHE031, SGM007, SMA025, SNV009, SOD016, STE019]"
18, 41.333332, 75.17734, 92.13333, "[1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 0.88, 1.0, 0.98, 1.0, 0.48, 0.68, 0.94, 0.9, 0.98]", "[EMM022, EMM034, FPA001, LDG008, LPL018, LPR012, LVE023, LVE032, OSH001, PFF012, PHE011, POM001, SFO025, SMA025, SNV009, SOD016, SSS030, STE019]"
19, 44.266663, 75.22001, 91.06666, "[1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 0.84, 0.96, 1.0, 0.9, 0.44, 0.74, 0.94, 0.96, 0.9]", "[EMM022, EMM034, FPA001, LDG008, LPL018, LPR012, LVE023, LVE032, OSH001, PFF012, PHE011, POM001, SFO025, SMA025, SNV009, SOD016, SSS030, STE019]"
20, 33.6, 75.622665, 92.13332, "[1.0, 1.0, 1.0, 1.0, 1.0, 0.96, 0.98, 1.0, 0.98, 0.98, 0.5, 0.78, 0.94, 0.9, 0.8]", "[EMM022, EMM034, FPA001, LDG008, LPL018, LPR012, LVE023, LVE032, OSH001, PFF012, PHE011, POM001, SFO025, SMA025, SNV009, SOD016, SSS030, STE019]"
21, 35.86666, 78.083984, 94.26666, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.66, 0.74, 1.0, 0.9, 0.84]", "[ACPY005, EMM022, EMM034, LDG008, LPR012, LVE032, OCE009, OSH001, OWA016, PFF012, PHE011, SAS001, SMA025, SMO006, SNV009, SOD016, STE019, SWA022]"
22, 38.13333, 78.46267, 93.86666, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.56, 0.78, 1.0, 0.9, 0.84]", "[ACPY005, EMM022, EMM034, LDG008, LPR012, LVE032, OCE009, OSH001, PFF012, PHE011, SAS001, SBB007, SMA025, SMO006, SNV009, SOD016, STE019, SWA022]"
23, 31.466663, 78.843994, 96.266655, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.74, 0.86, 1.0, 0.92, 0.94]", "[ACPY005, EMM022, EMM034, LDG008, LPR012, LVE032, MYHI002, OCE009, OSH001, OWA016, PFF012, PHE011, SMA025, SMO006, SNV009, SOD016, STE019, SWA022]"
24, 47.599995, 83.170654, 95.86666, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.74, 0.74, 1.0, 0.92, 0.98]", "[ACPY005, EMM022, EMM034, LDG008, LPR012, LVE032, MYHI002, OCE009, OSH001, OWA016, PFF012, PHE011, SMA025, SMO006, SNV009, SOD016, STE019, SWA022]"
25, 59.600006, 86.03067, 95.2, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96, 0.56, 0.86, 1.0, 0.96, 0.94]", "[EES008, EMM022, EMM034, ESS002, FPA001, LAM005, LBI013, LBI046, LDG008, LVE032, OCE009, OCP002, OSH001, PFF012, SGM033, SMA025, SOD016, STE019]"
26, 52.0, 86.237335, 96.266655, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.74, 0.84, 0.98, 0.94, 0.94]", "[ACPY005, EMM022, EMM034, LDG005, LDG008, LPR012, LVE032, MYHI002, OCE009, OSH001, PFF012, PHE011, SMA025, SMO006, SNV009, SOD016, STE019, SWA022]"
27, 43.999996, 84.62263, 96.93333, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.76, 0.86, 0.98, 0.98, 0.98]", "[ACPY005, EMM022, EMM034, LDG005, LDG008, LPR012, LVE032, MYHI002, OCE009, OSH001, PFF012, PHE011, SMA025, SMO006, SNV009, SOD016, STE019, SWA022]"
28, 48.266663, 86.21601, 96.533325, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.72, 0.8, 0.98, 1.0, 0.98]", "[EES008, EMM022, EMM034, FLL002, LCA023, LDG008, LPR012, MYHI002, OCE009, OSH001, OWA016, PFF012, PHE011, SMA025, SNV009, SOD016, STE019, SWA022]"
29, 51.199997, 86.578674, 96.8, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7, 0.88, 1.0, 0.98, 0.96]", "[EES008, EMM022, EMM034, FLL002, LCA023, LDG008, LPR012, MYHI002, OCE009, OSH001, OWA016, PFF012, PHE011, SMA025, SNV009, SOD016, STE019, SWA022]"
