Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
14, 0.39999998, 5.07, 11.599999, "[0.0, 0.04, 0.1, 0.3, 0.08, 0.0, 0.12, 0.04, 0.8, 0.06, 0.0, 0.08, 0.06, 0.0, 0.08, 0.02, 0.42, 0.12, 0.0, 0.0]", "[ACNO037, ACPP036, EES008, EJP027, EMM027, EOW018, EPP025, EPP029, ESS002, LDG008, LMA054, LPL006, LTT008, OCP013, OSH003, PMO026, SOD016, SPI028]"
15, 1.3, 6.821999, 13.499999, "[0.0, 0.02, 0.14, 0.26, 0.16, 0.0, 0.14, 0.06, 0.9, 0.06, 0.04, 0.1, 0.06, 0.0, 0.08, 0.0, 0.46, 0.2, 0.02, 0.0]", "[ACFE017, ACGD013, ACNO037, ACPP036, ACTO006, EES008, EJP027, EOW018, EPP025, ESS002, LAL021, LDG008, LTT008, LVE035, OSH003, SMA035, SMO009, SOD016]"
16, 1.3, 7.9740005, 12.799999, "[0.0, 0.0, 0.12, 0.14, 0.08, 0.0, 0.12, 0.12, 0.86, 0.06, 0.02, 0.18, 0.08, 0.0, 0.04, 0.0, 0.56, 0.12, 0.04, 0.02]", "[ACFE017, ACGD013, ACNO037, ACPP036, ACTO006, EES008, EJP027, EOW018, EPP025, ESS002, LAL021, LDG008, LTT008, OSH003, SEV001, SMA035, SMO009, SOD016]"
17, 1.3000001, 8.129999, 14.799998, "[0.0, 0.08, 0.1, 0.26, 0.14, 0.0, 0.12, 0.1, 0.96, 0.08, 0.02, 0.2, 0.06, 0.02, 0.12, 0.0, 0.38, 0.2, 0.04, 0.08]", "[ACFE017, ACGD013, ACNO037, ACPP036, ACTO006, EES008, EJP027, EOW018, EPP025, LAL021, LDG008, LRE030, LVE035, OSH003, SMA035, SMO009, SMO018, SOD016]"
18, 1.5, 9.874, 17.099997, "[0.0, 0.04, 0.22, 0.44, 0.24, 0.02, 0.16, 0.08, 0.88, 0.12, 0.02, 0.16, 0.08, 0.02, 0.12, 0.04, 0.58, 0.16, 0.04, 0.0]", "[ACFE017, ACGD013, ACPP036, EES008, EJP027, EOW018, EPP025, ESS002, LAL021, LDG008, LMA004, LTT008, OSH003, SEV001, SMA035, SMO009, SOD016, SST025]"
19, 1.2, 10.414, 26.000002, "[0.02, 0.1, 0.16, 0.54, 0.34, 0.02, 0.36, 0.28, 0.9, 0.12, 0.14, 0.36, 0.26, 0.0, 0.14, 0.04, 0.78, 0.5, 0.02, 0.12]", "[ACFE017, ACGD013, ACGM028, ACPP036, ACTO006, EES008, EJP027, EOW018, EWW028, LAL021, LDG008, LRE030, LVE035, OSH003, SMA035, SMO009, SMO018, SOD016]"
20, 2.6, 13.358002, 22.8, "[0.0, 0.14, 0.16, 0.46, 0.32, 0.0, 0.2, 0.28, 0.98, 0.1, 0.1, 0.42, 0.16, 0.04, 0.06, 0.02, 0.72, 0.36, 0.0, 0.04]", "[ACFE017, ACGD013, ACGM028, ACTO006, EES008, EJP027, EOW018, EWW028, LAL021, LDG008, LRE030, LVE035, OSH003, PHE027, SMA035, SMO009, SMO018, SOD016]"
21, 4.7999997, 15.464001, 27.699999, "[0.04, 0.06, 0.28, 0.36, 0.46, 0.0, 0.44, 0.32, 1.0, 0.16, 0.08, 0.46, 0.28, 0.02, 0.2, 0.12, 0.74, 0.4, 0.08, 0.04]", "[ACFE017, ACGD013, ACGM028, EES008, EJP027, EOW018, EWW028, LAL021, LDG008, LRE030, LVE035, OBI025, OSH003, PHE027, SMA035, SMO009, SMO018, SOD016]"
22, 5.0, 18.056, 31.399998, "[0.0, 0.12, 0.3, 0.66, 0.4, 0.06, 0.28, 0.34, 1.0, 0.18, 0.14, 0.58, 0.32, 0.0, 0.26, 0.12, 0.78, 0.62, 0.08, 0.04]", "[ACFE017, ACGD013, ACGM028, EES008, EJP027, EOW018, EWW028, LAL021, LDG008, LPL030, LRE030, LVE035, OSH003, PHE027, SMA035, SMO009, SMO018, SOD016]"
23, 6.5999994, 20.141998, 38.699997, "[0.08, 0.26, 0.4, 0.7, 0.54, 0.04, 0.54, 0.38, 0.98, 0.28, 0.18, 0.68, 0.42, 0.12, 0.24, 0.16, 0.88, 0.58, 0.12, 0.16]", "[ACFE017, ACGD013, ACGM028, EES008, EJP027, EWW028, LAL021, LDG008, LPL030, LRE030, LVE035, OSH003, PHE027, SMA035, SMO009, SMO018, SOD016, SWA024]"
24, 4.9999995, 21.502003, 37.6, "[0.04, 0.18, 0.4, 0.72, 0.56, 0.04, 0.56, 0.42, 1.0, 0.28, 0.14, 0.54, 0.4, 0.04, 0.2, 0.22, 0.96, 0.62, 0.1, 0.1]", "[ACFE017, ACGD013, ACGM028, EES008, EJP027, EWW028, LAL021, LDG008, LPL030, LRE030, LVE035, OSH003, PHE027, SMA035, SMO009, SMO018, SOD016, SWA024]"
25, 8.299999, 22.292002, 39.1, "[0.04, 0.26, 0.48, 0.74, 0.5, 0.06, 0.58, 0.4, 1.0, 0.36, 0.12, 0.62, 0.36, 0.1, 0.3, 0.18, 0.98, 0.38, 0.18, 0.18]", "[ACFE017, ACGD013, ACGM028, EES008, EJP027, EWW028, LAL021, LDG008, LPL030, LRE030, LVE035, OSH003, PHE027, SMA035, SME022, SMO009, SOD016, SWA024]"
26, 12.299999, 26.773998, 38.300003, "[0.08, 0.22, 0.38, 0.74, 0.44, 0.0, 0.52, 0.4, 0.98, 0.32, 0.1, 0.58, 0.5, 0.1, 0.2, 0.28, 0.94, 0.54, 0.06, 0.28]", "[ACFE017, ACGD013, ACMO003, EES008, EJP027, EWO018, EWW028, LBI010, LCA009, LDG008, LRE030, LTT008, LVE035, PHE027, SMA035, SMO009, SMO018, SOD016]"
27, 13.899997, 28.575998, 47.000008, "[0.12, 0.38, 0.46, 0.78, 0.62, 0.0, 0.62, 0.4, 1.0, 0.48, 0.36, 0.72, 0.54, 0.2, 0.38, 0.34, 0.88, 0.68, 0.22, 0.22]", "[ACGD013, ACMO003, ACNO039, EDO002, EES008, EJP027, EWO018, EWW028, LCA009, LDG008, LRE030, LVE035, OSH003, PHE027, SMA035, SMO009, SMO018, SOD016]"
28, 9.299999, 29.955997, 53.499996, "[0.16, 0.28, 0.7, 0.84, 0.74, 0.1, 0.8, 0.66, 1.0, 0.52, 0.32, 0.78, 0.56, 0.04, 0.44, 0.34, 1.0, 0.64, 0.4, 0.38]", "[ACFE017, ACGD013, ACMO003, EES008, EJP027, EWO018, EWW028, LBI010, LCA009, LDG008, LMA021, LTT008, LVE035, PHE027, SMA035, SMO018, SNV028, SOD016]"
29, 12.799999, 32.031998, 53.899998, "[0.14, 0.48, 0.48, 0.92, 0.68, 0.18, 0.68, 0.66, 0.98, 0.46, 0.28, 0.82, 0.58, 0.18, 0.42, 0.42, 0.96, 0.74, 0.36, 0.36]", "[ACFE017, ACGD013, ACMO003, EES008, EJP027, EWO018, EWW028, LBI010, LCA009, LDG008, LMA021, LTT008, LVE035, PHE027, SMA035, SMO018, SNV028, SOD016]"
30, 8.0, 36.607998, 55.9, "[0.24, 0.44, 0.64, 0.92, 0.66, 0.16, 0.64, 0.76, 1.0, 0.5, 0.38, 0.72, 0.6, 0.2, 0.48, 0.46, 1.0, 0.68, 0.38, 0.32]", "[ACFE017, ACGD013, ACMO003, EES008, EJP027, EWO018, EWW028, LAL005, LBI010, LCA009, LDG008, LMA021, LTT008, PHE027, SMA035, SMO018, SNV028, SOD016]"
31, 12.700001, 39.636, 57.7, "[0.24, 0.42, 0.76, 0.86, 0.72, 0.12, 0.82, 0.68, 1.0, 0.42, 0.26, 0.82, 0.68, 0.18, 0.52, 0.44, 1.0, 0.8, 0.38, 0.42]", "[ACFE017, ACGD013, ACMO003, EES008, EJP027, EWO018, EWW028, LAL005, LBI010, LCA009, LDG008, LMA021, LTT008, PHE027, SMA035, SMO018, SNV028, SOD016]"
32, 18.3, 39.026, 60.9, "[0.16, 0.44, 0.64, 0.9, 0.74, 0.24, 0.84, 0.68, 1.0, 0.72, 0.48, 0.76, 0.68, 0.22, 0.56, 0.56, 1.0, 0.7, 0.38, 0.48]", "[ACGD013, ACMO003, EES008, EJP027, EWO018, EWW028, LCA009, LDG008, LEV006, LMA021, LTT008, LVE023, OFF008, PHE027, SMA035, SMO018, SNV028, SOD016]"
33, 12.0, 39.114, 60.000004, "[0.24, 0.5, 0.76, 0.92, 0.74, 0.26, 0.74, 0.64, 1.0, 0.68, 0.4, 0.84, 0.54, 0.18, 0.6, 0.38, 1.0, 0.74, 0.44, 0.4]", "[ACFE017, ACGD013, ACMO003, EES008, EJP027, EWO018, EWW028, LAL005, LBI010, LCA009, LDG008, LMA021, LTT008, PHE027, SMA035, SMO018, SNV020, SOD016]"
34, 23.4, 46.795986, 60.9, "[0.24, 0.5, 0.64, 0.94, 0.82, 0.12, 0.78, 0.76, 1.0, 0.64, 0.36, 0.92, 0.74, 0.22, 0.54, 0.4, 0.98, 0.84, 0.4, 0.34]", "[ACGD013, ACMO003, EES008, EJP027, EWO018, EWW028, LCA009, LDG008, LEV006, LMA016, LMA021, LVE023, OFF008, PHE027, SMA035, SMO018, SNV028, SOD016]"
35, 23.3, 43.055996, 62.199993, "[0.2, 0.44, 0.74, 0.9, 0.74, 0.34, 0.74, 0.7, 1.0, 0.68, 0.5, 0.92, 0.7, 0.2, 0.62, 0.48, 0.98, 0.82, 0.4, 0.34]", "[ACGD013, ACMO003, EES008, EJP027, EWO018, EWW028, LCA009, LDG008, LEV006, LMA016, LMA021, LVE023, OFF008, PHE027, SMA035, SMO018, SNV028, SOD016]"
36, 16.599998, 45.706, 64.9, "[0.2, 0.66, 0.76, 0.9, 0.86, 0.14, 0.84, 0.62, 1.0, 0.86, 0.4, 0.92, 0.74, 0.34, 0.64, 0.52, 1.0, 0.8, 0.32, 0.46]", "[ACMO003, EES008, EJP027, ELT008, EWO013, EWO018, EWW028, LCA009, LDG008, LMA021, LTT008, LVE023, OFF008, SAA019, SMA035, SMO018, SNV017, SOD016]"
