Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
16, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACAL036, ACCU033, ACFE014, ACWS008, ECF011, EHC005, ESS019, EWO001, LAL015, LCA004, LCC010, LCC017, ODE010, ODE032, ORE019, PIC016, SBB018, SEV005]"
17, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACCU022, ACCU023, ACEV006, ACPH014, LMA033, LPL004, LUN029, ODE011, OMW013, OWA004, PCA020, SAS003, SAS025, SFO003, SMA033, SNB020, STE006, STE010]"
18, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACEM027, ACIM013, EJF005, LAM027, LBI001, LCA006, LRE025, LRE027, LVE004, OCE008, ODE010, OMA025, SAS003, SFN009, SHN002, SNV016, SPI028, SWA017]"
19, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACEV005, ACFE025, ACNO041, ACSP019, ERO020, EWO019, LCC008, LEV001, LPL003, LTT009, MYSE003, ORR008, PCA014, SAS001, SME014, SMO016, SPI004, SPI008]"
20, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACEM027, ACIM013, EJF005, LAM027, LBI001, LCA003, LCA006, LRE025, LRE027, LVE004, OCE008, ODE009, OMA011, OMA025, SAS003, SNV016, SPI028, SRR011]"
21, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACCU023, ACEV006, ECF001, LCA021, LMA033, LPL004, LUN029, ODE011, OMW013, OWA004, PCA020, SAS003, SEL023, SFO003, SMA033, SNB020, STE006, STE010]"
22, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACGM050, ACPH004, ACPP008, EAG001, EEE008, EJP009, FLL002, FSC001, LAM026, LPR014, ODE008, OSH021, OWA023, POM011, SCO001, SEN012, SFO009, SNV036]"
23, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACCU022, ACCU023, ACCU025, ACEV006, ACPH014, FSC001, LMA033, LPL004, LUN029, OMW013, SAS003, SAS025, SFO003, SMW018, SNB005, SNB020, STE006, STE010]"
24, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACAL009, ACCU022, ACCU023, ACEV006, LPL004, ODE011, OMW013, ORR003, OWA004, PHE012, SAS025, SGD003, SNB006, SNB020, SPI028, STE006, STE010, SWA015]"
25, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACEM031, ACHA004, ACTA004, EES020, EOW002, EWW006, EWW008, EWW019, FSE003, LAM009, LDG003, LDG018, LMA047, LVE017, PCA012, PHE005, PMO023, SHN004]"
26, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACCU023, ACEV006, ACMU008, EAF004, LAL010, LMA033, LPL004, LUN029, ODE011, PHE012, SAS003, SFN026, SGD003, SMA033, SNB020, SSS003, SSS009, STE006]"
27, 0.0, 0.0, 0.0, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[ACAL005, ACAL009, ACCU017, ACCU022, ACEV006, EJP001, LBI042, LMA002, LPL004, LUN029, ODE011, OWA004, PHE012, SGD003, SSS031, STE006, STE010, SWA015]"
