Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
18, 41.8, 80.71702, 95.8, "[1.0, 1.0, 0.8, 1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 0.82]", "[ACFU001, ACSP025, EWW036, LAL020, LUN012, MYSE003, OCP002, OCP021, ODE008, PFF012, SBB012, SEL020, SMA025, SNV009, SPL009, STE002, STE019, SWA022]"
19, 40.600006, 81.165, 95.40001, "[1.0, 0.92, 0.84, 0.96, 1.0, 0.98, 1.0, 1.0, 1.0, 0.84]", "[ACFU001, ACSP025, EWW036, LAL020, LUN012, MYSE003, OCP002, OCP021, ODE008, PFF012, SBB012, SEL020, SMA025, SNV009, SPL009, STE002, STE019, SWA022]"
20, 33.8, 82.20596, 96.200005, "[1.0, 0.98, 0.82, 0.98, 1.0, 0.98, 1.0, 1.0, 1.0, 0.86]", "[ACFU001, ACSP025, EPP002, EWW036, LAL020, LUN012, OCP002, OCP021, ODE008, PFF012, SBB012, SEL020, SMA025, SNV009, SPL009, STE002, STE019, SWA022]"
21, 42.0, 83.353, 96.6, "[0.98, 0.96, 0.88, 0.98, 1.0, 0.92, 1.0, 1.0, 1.0, 0.94]", "[ACFU001, EES008, EPP013, LAL020, LHY006, LMA004, LUN012, OCP002, ODE008, ODE015, PFF012, PMO017, SAS024, SBB012, SEL020, SMA025, SNV009, STE019]"
22, 42.2, 82.574005, 95.8, "[0.96, 0.96, 0.84, 0.94, 1.0, 0.98, 1.0, 1.0, 1.0, 0.9]", "[ACFU001, ACHA007, EES008, EPP013, LAL020, LHY006, LMA004, OCP002, ODE008, ODE015, PFF012, PMO017, SAS024, SBB012, SEL020, SMA025, SNV009, STE019]"
23, 39.6, 81.802, 97.799995, "[0.96, 1.0, 0.9, 0.98, 1.0, 0.98, 1.0, 1.0, 1.0, 0.96]", "[ACFU001, EES008, ELT008, ESS005, LAL020, LMC005, LUN012, MYSE003, OCP002, OCP013, OCP023, ODE008, ODE015, PFF012, SBB012, SMA025, SNV009, STE019]"
24, 50.800003, 85.80898, 98.2, "[1.0, 1.0, 0.88, 0.98, 1.0, 0.98, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, EES008, ELT008, ESS005, LAL020, LMC005, LUN012, MYSE003, OCP002, OCP013, OCP023, ODE008, ODE015, PFF012, SBB012, SMA025, SNV009, STE019]"
25, 48.0, 85.85602, 98.2, "[0.98, 1.0, 0.92, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 0.94]", "[ACFU001, EES008, ELT008, LAL020, LMC005, LUN012, MYSE003, OCP002, OCP013, OCP023, ODE008, ODE015, ORE019, PFF012, SBB012, SMA025, SNV009, STE019]"
26, 46.199997, 84.16501, 99.6, "[0.98, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, EAM001, ECF019, EES008, ELT008, ESS005, LAL020, LPR012, LUN012, OCP002, OCP013, ODE008, ODE015, PFF012, SBB012, SMA025, SNV009, STE019]"
27, 44.199997, 86.40399, 98.600006, "[0.96, 1.0, 0.94, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, EAM001, ECF019, EES008, ELT008, LAL020, LPR012, LUN012, LVE007, OCP002, OCP013, ODE008, ODE015, PFF012, SBB012, SMA025, SNV009, STE019]"
