Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
19, 73.6, 93.343, 99.59999, "[1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, ACMO003, EDO003, EES008, EWW028, FSP004, LDG008, LMC025, LUN012, ORR006, OSH001, PCA007, POM010, SBB012, SMA025, SOD016, SST038, STE019]"
20, 75.399994, 93.38496, 99.6, "[1.0, 1.0, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACGD005, ACGD009, ACMO003, ACNO018, ACSP004, EES008, EWW028, LDG008, LUN012, OSH001, PAN024, SBB012, SMA025, SNB019, SOD016, SST038, STE019]"
21, 69.200005, 93.11597, 99.399994, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.94]", "[ACAZ002, ACFU001, ACMO003, ACNO005, EES008, ERO006, EWW028, LCA001, LDG008, LMC025, LUN012, OSH001, PCA007, SBB012, SMA025, SOD016, SST038, STE019]"
22, 69.00001, 92.58199, 99.2, "[1.0, 1.0, 0.96, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, ACMO003, EDO003, EES008, EWW028, LCA001, LDG008, LMC025, LUN012, LVE029, OSH001, PCA007, SBB012, SMA025, SOD016, SST022, SST038, STE019]"
23, 66.4, 92.90102, 98.99999, "[1.0, 1.0, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACMO003, EES008, EWW005, EWW028, LCA001, LDG008, LMC025, LUN012, LVE029, OSH001, PCA007, SBB012, SMA025, SOD016, SST022, SST038, STE019]"
24, 70.8, 92.542, 98.99999, "[1.0, 1.0, 0.96, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, ACMO003, EES008, ERO006, EWW028, LCA001, LDG008, LUN012, OSH001, PCA007, PEV002, SBB012, SDD028, SMA025, SOD016, SST038, STE014, STE019]"
25, 71.8, 92.42999, 98.8, "[1.0, 1.0, 0.94, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.96]", "[ACFU001, ACMO003, ACNO005, EES008, ERO006, EWW028, LCA001, LDG008, LMC025, LUN012, OBI006, OSH001, PCA007, SBB012, SMA025, SOD016, SST038, STE019]"
26, 68.40001, 91.96004, 99.59999, "[1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, ACMO003, EES008, ERO006, EWW028, LDG008, LUN012, OFF009, OSH001, PCA007, PEV002, SBB012, SDD028, SMA025, SOD016, SST038, STE014, STE019]"
27, 65.2, 92.07699, 99.2, "[1.0, 0.98, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, ACMO003, EDO002, EES008, ERO006, EWW028, LDG004, LDG008, LMC025, LUN012, ODE020, OSH001, PAN028, SBB012, SMA025, SOD016, STE019, STE024]"
28, 62.199997, 93.473976, 99.2, "[1.0, 1.0, 0.92, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACGM058, ACMO003, EES008, EWW028, EWW036, FPA002, LCA002, LDG008, ORF005, OSH001, OSH013, SBB012, SMA025, SOD016, SST029, SST038, STE019]"
29, 67.6, 93.19901, 99.6, "[1.0, 1.0, 0.98, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACMO003, EES008, EHH010, EMM022, EWW028, LUN012, OSH001, PAN019, PCA007, SBB012, SBB017, SMA025, SNV008, SOD016, SST022, SST038, STE019]"
30, 53.2, 91.96098, 99.2, "[1.0, 1.0, 0.94, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, ACMO003, EES008, EPP017, EWW028, LDG008, LUN012, LVE029, OCP002, ODE011, OSH001, PAN028, PCA024, SBB012, SMA025, SOD016, SST022, STE019]"
31, 60.800003, 91.888954, 98.99999, "[1.0, 1.0, 0.94, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACMO003, EES008, EMM008, EMM022, EWW028, LUN012, OSH001, PAN019, PCA007, SBB012, SBB017, SMA025, SNV008, SOD016, SST022, SST038, STE019]"
32, 62.399994, 91.05899, 99.2, "[1.0, 1.0, 0.96, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98]", "[ACFU001, ACMO003, EES008, EMM008, EMM022, EWW028, FSP008, LUN012, OSH001, PAN019, PCA007, SBB012, SBB017, SMA025, SNV008, SOD016, SST022, STE019]"
33, 59.79999, 90.790016, 98.99999, "[1.0, 1.0, 0.96, 0.98, 1.0, 1.0, 1.0, 0.98, 1.0, 0.98]", "[ACAL004, ACFU001, ACMO003, EES008, ERO006, EWW028, LDG008, OSH001, PAN021, PCA007, PIC004, PIC009, SAA023, SBB012, SMA025, SOD016, SST038, STE019]"
34, 55.799995, 91.558014, 98.4, "[0.98, 1.0, 0.92, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.96]", "[ACAL004, ACFU001, ACMO003, ACOO016, EES008, ERO006, EWW028, LDG008, OSH001, PAN021, PCA007, PIC004, PIC009, SBB012, SMA025, SOD016, SST038, STE019]"
35, 66.2, 91.878975, 99.40001, "[1.0, 1.0, 0.96, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL004, ACFU001, ACMO003, ACOO016, EES008, ERO006, EWW028, LDG008, OSH001, PAN021, PCA007, PIC004, PIC009, SBB012, SMA025, SOD016, SST038, STE019]"
